date,rain_mean_mm,rain_max_mm,n_stations
2022-12-23,0.0,0.0,23
2022-12-24,0.0,0.0,23
2022-12-25,0.0,0.0,23
2022-12-26,0.0,0.0,23
2022-12-27,0.0,0.0,23
2022-12-28,0.0,0.0,23
2022-12-29,0.0,0.0,23
2022-12-30,0.0,0.0,23
2022-12-31,0.0,0.0,23
2023-01-01,0.0,0.0,23
2023-01-02,0.0,0.0,23
2023-01-03,0.0,0.0,23
2023-01-04,0.0,0.0,23
2023-01-05,0.0,0.0,23
2023-01-06,0.0,0.0,23
2023-01-07,0.0,0.0,23
2023-01-08,0.0,0.0,23
2023-01-09,0.0,0.0,23
2023-01-10,0.0,0.0,23
2023-01-11,0.0,0.0,23
2023-01-12,0.0,0.0,23
2023-01-13,0.0,0.0,23
2023-01-14,0.0,0.0,23
2023-01-15,0.0,0.0,23
2023-01-16,0.0,0.0,23
2023-01-17,0.0,0.0,23
2023-01-18,0.0,0.0,23
2023-01-19,0.0,0.0,23
2023-01-20,0.0,0.0,23
2023-01-21,0.0,0.0,23
2023-01-22,0.0,0.0,23
2023-01-23,0.0,0.0,23
2023-01-24,0.0,0.0,23
2023-01-25,0.0,0.0,23
2023-01-26,0.0,0.0,23
2023-01-27,0.0,0.0,23
2023-01-28,0.0,0.0,23
2023-01-29,0.0,0.0,23
2023-01-30,0.0,0.0,23
2023-01-31,0.0,0.0,23
2023-02-01,0.0,0.0,23
2023-02-02,0.0,0.0,23
2023-02-03,0.0,0.0,23
2023-02-04,0.0,0.0,23
2023-02-05,0.0,0.0,23
2023-02-06,0.0,0.0,23
2023-02-07,0.0,0.0,23
2023-02-08,0.0,0.0,23
2023-02-09,0.0,0.0,23
2023-02-10,0.0,0.0,23
2023-02-11,0.0,0.0,23
2023-02-12,0.0,0.0,23
2023-02-13,0.0,0.0,23
2023-02-14,0.0,0.0,23
2023-02-15,0.0,0.0,23
2023-02-16,0.0,0.0,23
2023-02-17,0.0,0.0,23
2023-02-18,0.0,0.0,23
2023-02-19,0.0,0.0,23
2023-02-20,0.0,0.0,23
2023-02-21,0.0,0.0,23
2023-02-22,0.0,0.0,23
2023-02-23,0.0,0.0,23
2023-02-24,0.0,0.0,23
2023-02-25,0.0,0.0,23
2023-02-26,0.009565217391304347,0.2,23
2023-02-27,6.917826086956523,30.0,23
2023-02-28,0.013478260869565217,0.3,23
2023-03-01,0.0004347826086956522,0.01,23
2023-03-02,0.5221739130434783,12.0,23
2023-03-03,1.7443478260869567,19.0,23
2023-03-04,0.2308695652173913,4.1,23
2023-03-05,0.09130434782608696,2.1,23
2023-03-06,0.0,0.0,23
2023-03-07,0.07,1.6,23
2023-03-08,0.04608695652173913,0.6,23
2023-03-09,0.10652173913043479,1.0,23
2023-03-10,0.009130434782608696,0.2,23
2023-03-11,0.0,0.0,23
2023-03-12,3.058695652173913,17.5,23
2023-03-13,0.0008695652173913044,0.01,23
2023-03-14,1.7530434782608695,10.6,23
2023-03-15,0.002173913043478261,0.01,23
2023-03-16,0.4921739130434783,5.3,23
2023-03-17,0.31521739130434784,3.8,23
2023-03-18,5.124347826086956,18.6,23
2023-03-19,2.172608695652174,15.5,23
2023-03-20,11.092173913043478,37.6,23
2023-03-21,15.782608695652174,48.8,23
2023-03-22,3.6308695652173917,20.0,23
2023-03-23,0.6173913043478261,13.5,23
2023-03-24,0.05304347826086957,1.2,23
2023-03-25,0.03565217391304348,0.8,23
2023-03-26,0.0,0.0,23
2023-03-27,0.0004347826086956522,0.01,23
2023-03-28,0.004782608695652174,0.1,23
2023-03-29,0.0,0.0,23
2023-03-30,0.0004347826086956522,0.01,23
2023-03-31,1.4700000000000002,23.3,23
2023-04-01,8.704347826086956,24.5,23
2023-04-02,6.57391304347826,21.5,23
2023-04-03,9.230869565217391,21.0,23
2023-04-04,0.6565217391304348,10.0,23
2023-04-05,2.422608695652174,16.3,23
2023-04-06,0.0008695652173913044,0.01,23
2023-04-07,0.0,0.0,23
2023-04-08,0.0,0.0,23
2023-04-09,0.0,0.0,23
2023-04-10,0.0,0.0,23
2023-04-11,0.5826086956521739,13.4,23
2023-04-12,0.0,0.0,23
2023-04-13,0.0,0.0,23
2023-04-14,0.0,0.0,23
2023-04-15,0.0,0.0,23
2023-04-16,0.0,0.0,23
2023-04-17,0.10434782608695652,2.4,23
2023-04-18,0.0004347826086956522,0.01,23
2023-04-19,0.0008695652173913044,0.01,23
2023-04-20,1.6356521739130434,37.6,23
2023-04-21,0.678695652173913,13.5,23
2023-04-22,0.3621739130434783,2.5,23
2023-04-23,0.2834782608695652,3.5,23
2023-04-24,4.926086956521739,29.0,23
2023-04-25,2.3178260869565217,5.6,23
2023-04-26,2.5960869565217393,14.0,23
2023-04-27,0.12608695652173912,2.8,23
2023-04-28,0.0008695652173913044,0.01,23
2023-04-29,0.0008695652173913044,0.01,23
2023-04-30,9.643478260869566,43.0,23
2023-05-01,4.786956521739131,10.1,23
2023-05-02,5.7700000000000005,15.2,23
2023-05-03,4.243913043478261,18.2,23
2023-05-04,8.42608695652174,44.0,23
2023-05-05,7.3999999999999995,40.0,23
2023-05-06,0.0004347826086956522,0.01,23
2023-05-07,0.0004347826086956522,0.01,23
2023-05-08,0.08782608695652173,2.0,23
2023-05-09,0.0,0.0,23
2023-05-10,0.0,0.0,23
2023-05-11,0.0004347826086956522,0.01,23
2023-05-12,0.10869565217391304,2.5,23
2023-05-13,0.18695652173913044,4.3,23
2023-05-14,0.8178260869565218,8.3,23
2023-05-15,13.460869565217392,68.5,23
2023-05-16,3.7047826086956523,13.4,23
2023-05-17,4.3017391304347825,33.5,23
2023-05-18,20.265217391304347,48.4,23
2023-05-19,6.556956521739131,20.6,23
2023-05-20,3.4830434782608695,21.8,23
2023-05-21,7.85304347826087,45.5,23
2023-05-22,0.10565217391304349,1.1,23
2023-05-23,0.44478260869565217,4.5,23
2023-05-24,0.9400000000000001,7.7,23
2023-05-25,2.2395652173913043,21.4,23
2023-05-26,9.452608695652174,26.1,23
2023-05-27,8.761304347826087,34.0,23
2023-05-28,8.830434782608695,35.5,23
2023-05-29,0.15304347826086956,3.2,23
2023-05-30,1.2365217391304348,19.5,23
2023-05-31,0.0008695652173913044,0.01,23
2023-06-01,0.0004347826086956522,0.01,23
2023-06-02,0.3130434782608696,7.2,23
2023-06-03,0.0,0.0,23
2023-06-04,0.0482608695652174,0.8,23
2023-06-05,0.0,0.0,23
2023-06-06,0.7186956521739131,6.0,23
2023-06-07,0.1491304347826087,2.2,23
2023-06-08,1.1091304347826088,21.6,23
2023-06-09,0.19695652173913042,4.5,23
2023-06-10,0.1617391304347826,3.2,23
2023-06-11,0.3652173913043478,5.7,23
2023-06-12,8.792173913043479,29.2,23
2023-06-13,18.773913043478263,74.0,23
2023-06-14,45.869565217391305,108.5,23
2023-06-15,37.43043478260869,57.5,23
2023-06-16,0.837391304347826,12.4,23
2023-06-17,2.3486956521739133,24.3,23
2023-06-18,9.9,42.2,23
2023-06-19,19.695652173913043,33.3,23
2023-06-20,8.182608695652174,17.9,23
2023-06-21,2.5365217391304347,17.0,23
2023-06-22,2.2795652173913044,19.7,23
2023-06-23,7.8826086956521735,42.4,23
2023-06-24,22.909130434782607,63.0,23
2023-06-25,4.931739130434783,36.0,23
2023-06-26,7.574347826086957,40.5,23
2023-06-27,10.113478260869565,34.5,23
2023-06-28,11.069565217391304,30.4,23
2023-06-29,6.691304347826088,40.1,23
2023-06-30,8.005217391304347,38.0,23
2023-07-01,9.352173913043478,27.5,23
2023-07-02,9.166521739130435,40.6,23
2023-07-03,14.93086956521739,66.7,23
2023-07-04,16.57,47.8,23
2023-07-05,24.22217391304348,51.5,23
2023-07-06,9.465217391304348,44.0,23
2023-07-07,7.431739130434783,57.0,23
2023-07-08,0.8104347826086955,9.5,23
2023-07-09,3.3091304347826087,13.4,23
2023-07-10,6.075652173913044,52.5,23
2023-07-11,4.8960869565217395,24.5,23
2023-07-12,10.496521739130435,61.0,23
2023-07-13,19.930869565217392,51.7,23
2023-07-14,18.63478260869565,58.4,23
2023-07-15,16.30913043478261,50.5,23
2023-07-16,2.552608695652174,18.7,23
2023-07-17,13.269565217391303,41.5,23
2023-07-18,32.07826086956521,95.0,23
2023-07-19,5.691304347826088,33.5,23
2023-07-20,3.1317391304347826,19.3,23
2023-07-21,12.300434782608697,35.0,23
2023-07-22,14.852608695652174,48.3,23
2023-07-23,16.860869565217392,38.0,23
2023-07-24,14.200000000000001,47.6,23
2023-07-25,22.86521739130435,48.5,23
2023-07-26,7.743478260869565,42.0,23
2023-07-27,12.909090909090908,54.5,22
2023-07-28,20.756521739130434,110.0,23
2023-07-29,7.483043478260869,45.0,23
2023-07-30,10.92695652173913,47.0,23
2023-07-31,14.50913043478261,95.0,23
2023-08-01,24.191304347826087,63.0,23
2023-08-02,12.826521739130435,37.5,23
2023-08-03,2.3530434782608696,30.0,23
2023-08-04,3.000869565217392,38.1,23
2023-08-05,3.0578260869565215,35.0,23
2023-08-06,19.422173913043476,47.2,23
2023-08-07,13.604347826086956,60.3,23
2023-08-08,51.821739130434786,110.0,23
2023-08-09,9.917391304347825,56.4,23
2023-08-10,9.965652173913044,37.5,23
2023-08-11,3.8917391304347824,20.0,23
2023-08-12,23.126521739130432,89.0,23
2023-08-13,25.23913043478261,56.3,23
2023-08-14,25.052608695652175,43.2,23
2023-08-15,3.0539130434782606,41.8,23
2023-08-16,4.796086956521739,103.0,23
2023-08-17,8.244782608695653,107.6,23
2023-08-18,3.496521739130435,25.0,23
2023-08-19,4.091304347826087,15.0,23
2023-08-20,2.4617391304347827,20.0,23
2023-08-21,19.32608695652174,37.5,23
2023-08-22,19.97826086956522,55.0,23
2023-08-23,19.02608695652174,42.2,23
2023-08-24,28.186956521739127,92.0,23
2023-08-25,38.369565217391305,102.0,23
2023-08-26,20.81304347826087,57.2,23
2023-08-27,5.379130434782609,27.3,23
2023-08-28,2.736086956521739,42.0,23
2023-08-29,2.1265217391304345,20.0,23
2023-08-30,1.027391304347826,15.0,23
2023-08-31,2.387826086956522,23.9,23
2023-09-01,0.31826086956521743,3.7,23
2023-09-02,0.23521739130434782,3.0,23
2023-09-03,4.64,32.7,23
2023-09-04,5.339565217391304,29.3,23
2023-09-05,0.4439130434782608,10.2,23
2023-09-06,0.22869565217391302,2.6,23
2023-09-07,9.995652173913044,41.5,23
2023-09-08,21.200434782608696,63.0,23
2023-09-09,3.2708695652173914,22.1,23
2023-09-10,5.1091304347826085,26.3,23
2023-09-11,8.156956521739131,41.5,23
2023-09-12,13.93086956521739,31.0,23
2023-09-13,24.38695652173913,105.0,23
2023-09-14,24.900000000000002,69.0,23
2023-09-15,2.1217391304347823,22.4,23
2023-09-16,3.4400000000000004,30.2,23
2023-09-17,4.127391304347826,47.8,23
2023-09-18,3.2656521739130433,18.0,23
2023-09-19,2.661304347826087,18.3,23
2023-09-20,9.130869565217392,41.6,23
2023-09-21,7.630869565217391,44.0,23
2023-09-22,5.514347826086956,37.6,23
2023-09-23,6.5495652173913035,40.4,23
2023-09-24,11.291304347826086,43.4,23
2023-09-25,3.157391304347826,37.9,23
2023-09-26,1.0534782608695652,10.7,23
2023-09-27,4.300869565217392,31.7,23
2023-09-28,2.808695652173913,25.2,23
2023-09-29,0.8921739130434783,12.5,23
2023-09-30,2.6873913043478264,21.0,23
2023-10-01,4.062173913043479,33.7,23
2023-10-02,11.860869565217392,48.5,23
2023-10-03,18.17391304347826,93.2,23
2023-10-04,35.165217391304346,96.8,23
2023-10-05,12.091304347826087,28.0,23
2023-10-06,2.2578260869565216,20.2,23
2023-10-07,1.6973913043478257,32.3,23
2023-10-08,0.19608695652173913,2.5,23
2023-10-09,0.23521739130434782,4.2,23
2023-10-10,0.15739130434782608,3.6,23
2023-10-11,0.6008695652173913,11.3,23
2023-10-12,0.20086956521739127,4.1,23
2023-10-13,1.0282608695652173,6.2,23
2023-10-14,0.2882608695652174,6.4,23
2023-10-15,0.28304347826086956,6.5,23
2023-10-16,0.022173913043478263,0.5,23
2023-10-17,4.756521739130434,14.2,23
2023-10-18,0.004782608695652174,0.1,23
2023-10-19,1.2047826086956521,14.5,23
2023-10-20,0.043478260869565216,1.0,23
2023-10-21,0.0,0.0,23
2023-10-22,0.0,0.0,23
2023-10-23,0.0,0.0,23
2023-10-24,0.004347826086956522,0.1,23
2023-10-25,0.0,0.0,23
2023-10-26,0.0,0.0,23
2023-10-27,0.0008695652173913044,0.01,23
2023-10-28,0.36086956521739133,6.3,23
2023-10-29,0.0,0.0,23
2023-10-30,0.0004347826086956522,0.01,23
2023-10-31,0.0,0.0,23
2023-11-01,0.0,0.0,23
2023-11-02,0.0,0.0,23
2023-11-03,0.0,0.0,23
2023-11-04,0.16086956521739132,3.7,23
2023-11-05,0.6956521739130435,5.6,23
2023-11-06,0.0,0.0,23
2023-11-07,0.0,0.0,23
2023-11-08,0.0004347826086956522,0.01,23
2023-11-09,0.0,0.0,23
2023-11-10,0.0,0.0,23
2023-11-11,0.0,0.0,23
2023-11-12,0.018260869565217393,0.4,23
2023-11-13,0.0,0.0,23
2023-11-14,0.0,0.0,23
2023-11-15,0.0,0.0,23
2023-11-16,0.0,0.0,23
2023-11-17,0.0,0.0,23
2023-11-18,0.0,0.0,23
2023-11-19,0.0,0.0,23
2023-11-20,0.0,0.0,23
2023-11-21,0.0,0.0,23
2023-11-22,0.0,0.0,23
2023-11-23,0.0,0.0,23
2023-11-24,0.0,0.0,23
2023-11-25,0.0,0.0,23
2023-11-26,0.0004347826086956522,0.01,23
2023-11-27,0.0,0.0,23
2023-11-28,0.0,0.0,23
2023-11-29,0.01391304347826087,0.3,23
2023-11-30,0.0,0.0,23
2023-12-01,0.0,0.0,23
2023-12-02,0.0,0.0,23
2023-12-03,0.0,0.0,23
2023-12-04,0.0004347826086956522,0.01,23
2023-12-05,0.0004347826086956522,0.01,23
2023-12-06,0.0,0.0,23
2023-12-07,0.0,0.0,23
2023-12-08,0.0008695652173913044,0.01,23
2023-12-09,0.0004347826086956522,0.01,23
2023-12-10,0.0,0.0,23
2023-12-11,0.0,0.0,23
2023-12-12,0.0,0.0,23
2023-12-13,0.0,0.0,23
2023-12-14,0.0,0.0,23
2023-12-15,0.0,0.0,23
2023-12-16,0.0,0.0,23
2023-12-17,0.0,0.0,23
2023-12-18,0.0,0.0,23
2023-12-19,0.0,0.0,23
2023-12-20,0.0,0.0,23
2023-12-21,0.0,0.0,23
2023-12-22,0.0,0.0,23
2023-12-23,0.0,0.0,23
2023-12-24,0.0,0.0,23
2023-12-25,0.0,0.0,23
2023-12-26,0.0,0.0,23
2023-12-27,0.0,0.0,23
2023-12-28,0.0,0.0,23
2023-12-29,0.0,0.0,23
2023-12-30,0.0,0.0,23
2023-12-31,0.0,0.0,23
